pcbSize,pcbType,RefDes,X,Y,segment,boundingX,boundingY,boundingWidth,boundingHeight,,
5,bonus_C,49,1650,-4400,C,-875,425,5600,5800,,
5,bonus_C,50,2200,-4400,C,-875,425,5600,5800,,
5,bonus_C,51,2750,-4400,C,-875,425,5600,5800,,
5,bonus_C,52,3300,-4400,C,-875,425,5600,5800,,
5,bonus_C,53,3850,-4400,C,-875,425,5600,5800,,
5,bonus_C,54,0,-4950,C,-875,425,5600,5800,,
5,bonus_C,55,550,-4950,C,-875,425,5600,5800,,
5,bonus_C,56,1100,-4950,C,-875,425,5600,5800,,
5,bonus_C,57,1650,-4950,C,-875,425,5600,5800,,
5,bonus_C,58,2200,-4950,C,-875,425,5600,5800,,
5,bonus_C,59,2750,-4950,C,-875,425,5600,5800,,
5,bonus_C,60,3300,-4950,C,-875,425,5600,5800,,
5,bonus_E,1,0,0,E,-875,425,5600,5800,,
5,bonus_E,2,550,0,E,-875,425,5600,5800,,
5,bonus_E,3,1100,0,E,-875,425,5600,5800,,
5,bonus_E,4,1650,0,E,-875,425,5600,5800,,
5,bonus_E,5,2200,0,E,-875,425,5600,5800,,
5,bonus_E,6,2750,0,E,-875,425,5600,5800,,
5,bonus_E,7,3300,0,E,-875,425,5600,5800,,
5,bonus_E,8,0,-550,E,-875,425,5600,5800,,
5,bonus_E,9,550,-550,E,-875,425,5600,5800,,
5,bonus_E,10,1100,-550,E,-875,425,5600,5800,,
5,bonus_E,11,1650,-550,E,-875,425,5600,5800,,
5,bonus_E,12,2200,-550,E,-875,425,5600,5800,,
5,bonus_E,13,2750,-550,E,-875,425,5600,5800,,
5,bonus_E,14,3300,-550,E,-875,425,5600,5800,,
5,bonus_E,15,3850,-550,E,-875,425,5600,5800,,
5,bonus_E,16,0,-1100,E,-875,425,5600,5800,,
5,bonus_E,17,550,-1100,E,-875,425,5600,5800,,
5,bonus_E,18,3300,-1100,E,-875,425,5600,5800,,
5,bonus_E,19,3850,-1100,E,-875,425,5600,5800,,
5,bonus_E,20,0,-1650,E,-875,425,5600,5800,,
5,bonus_E,21,550,-1650,E,-875,425,5600,5800,,
5,bonus_E,22,3300,-1650,E,-875,425,5600,5800,,
5,bonus_E,23,3850,-1650,E,-875,425,5600,5800,,
5,bonus_E,24,0,-2200,E,-875,425,5600,5800,,
5,bonus_E,25,550,-2200,E,-875,425,5600,5800,,
5,bonus_E,26,1100,-2200,E,-875,425,5600,5800,,
5,bonus_E,27,1650,-2200,E,-875,425,5600,5800,,
5,bonus_E,28,2200,-2200,E,-875,425,5600,5800,,
5,bonus_E,29,2750,-2200,E,-875,425,5600,5800,,
5,bonus_E,30,3300,-2200,E,-875,425,5600,5800,,
5,bonus_E,31,0,-2750,E,-875,425,5600,5800,,
5,bonus_E,32,550,-2750,E,-875,425,5600,5800,,
5,bonus_E,33,1100,-2750,E,-875,425,5600,5800,,
5,bonus_E,34,1650,-2750,E,-875,425,5600,5800,,
5,bonus_E,35,2200,-2750,E,-875,425,5600,5800,,
5,bonus_E,36,2750,-2750,E,-875,425,5600,5800,,
5,bonus_E,37,3300,-2750,E,-875,425,5600,5800,,
5,bonus_E,38,0,-3300,E,-875,425,5600,5800,,
5,bonus_E,39,550,-3300,E,-875,425,5600,5800,,
5,bonus_E,40,3300,-3300,E,-875,425,5600,5800,,
5,bonus_E,41,3850,-3300,E,-875,425,5600,5800,,
5,bonus_E,42,0,-3850,E,-875,425,5600,5800,,
5,bonus_E,43,550,-3850,E,-875,425,5600,5800,,
5,bonus_E,44,3300,-3850,E,-875,425,5600,5800,,
5,bonus_E,45,3850,-3850,E,-875,425,5600,5800,,
5,bonus_E,46,0,-4400,E,-875,425,5600,5800,,
5,bonus_E,47,550,-4400,E,-875,425,5600,5800,,
5,bonus_E,48,1100,-4400,E,-875,425,5600,5800,,
5,bonus_E,49,1650,-4400,E,-875,425,5600,5800,,
5,bonus_E,50,2200,-4400,E,-875,425,5600,5800,,
5,bonus_E,51,2750,-4400,E,-875,425,5600,5800,,
5,bonus_E,52,3300,-4400,E,-875,425,5600,5800,,
5,bonus_E,53,3850,-4400,E,-875,425,5600,5800,,
5,bonus_E,54,0,-4950,E,-875,425,5600,5800,,
5,bonus_E,55,550,-4950,E,-875,425,5600,5800,,
5,bonus_E,56,1100,-4950,E,-875,425,5600,5800,,
5,bonus_E,57,1650,-4950,E,-875,425,5600,5800,,
5,bonus_E,58,2200,-4950,E,-875,425,5600,5800,,
5,bonus_E,59,2750,-4950,E,-875,425,5600,5800,,
5,bonus_E,60,3300,-4950,E,-875,425,5600,5800,,
5,Bposs_>,1,0,0,A,-625,450,5800,5800,,
5,Bposs_>,2,650,-350,A,-625,450,5800,5800,,
5,Bposs_>,3,0,-700,A,-625,450,5800,5800,,
5,Bposs_>,4,1300,-700,A,-625,450,5800,5800,,
5,Bposs_>,5,650,-1050,A,-625,450,5800,5800,,
5,Bposs_>,6,1950,-1050,A,-625,450,5800,5800,,
5,Bposs_>,7,0,-1400,A,-625,450,5800,5800,,
5,Bposs_>,8,1300,-1400,A,-625,450,5800,5800,,
5,Bposs_>,9,2600,-1400,A,-625,450,5800,5800,,
5,Bposs_>,10,650,-1750,A,-625,450,5800,5800,,
5,Bposs_>,11,1950,-1750,A,-625,450,5800,5800,,
5,Bposs_>,12,3250,-1750,A,-625,450,5800,5800,,
5,Bposs_>,13,0,-2100,A,-625,450,5800,5800,,
5,Bposs_>,14,1300,-2100,A,-625,450,5800,5800,,
5,Bposs_>,15,2600,-2100,A,-625,450,5800,5800,,
5,Bposs_>,16,3900,-2100,A,-625,450,5800,5800,,
5,Bposs_>,17,650,-2450,A,-625,450,5800,5800,,
5,Bposs_>,18,1950,-2450,A,-625,450,5800,5800,,
5,Bposs_>,19,3250,-2450,A,-625,450,5800,5800,,
5,Bposs_>,20,4550,-2450,A,-625,450,5800,5800,,
5,Bposs_>,21,0,-2800,A,-625,450,5800,5800,,
5,Bposs_>,22,1300,-2800,A,-625,450,5800,5800,,
5,Bposs_>,23,2600,-2800,A,-625,450,5800,5800,,
5,Bposs_>,24,3900,-2800,A,-625,450,5800,5800,,
5,Bposs_>,25,650,-3150,A,-625,450,5800,5800,,
5,Bposs_>,26,1950,-3150,A,-625,450,5800,5800,,
5,Bposs_>,27,3250,-3150,A,-625,450,5800,5800,,
5,Bposs_>,28,0,-3500,A,-625,450,5800,5800,,
5,Bposs_>,29,1300,-3500,A,-625,450,5800,5800,,
5,Bposs_>,30,2600,-3500,A,-625,450,5800,5800,,
5,Bposs_>,31,650,-3850,A,-625,450,5800,5800,,
5,Bposs_>,32,1950,-3850,A,-625,450,5800,5800,,
5,Bposs_>,33,0,-4200,A,-625,450,5800,5800,,
5,Bposs_>,34,1300,-4200,A,-625,450,5800,5800,,
5,Bposs_>,35,650,-4550,A,-625,450,5800,5800,,
5,Bposs_>,36,0,-4900,A,-625,450,5800,5800,,
5,Bposs_<,1,0,0,A,-5180,5325,5800,5800,,
5,Bposs_<,2,-650,350,A,-5180,5325,5800,5800,,
5,Bposs_<,3,0,700,A,-5180,5325,5800,5800,,
5,Bposs_<,4,-1300,700,A,-5180,5325,5800,5800,,
5,Bposs_<,5,-650,1050,A,-5180,5325,5800,5800,,
5,Bposs_<,6,-1950,1050,A,-5180,5325,5800,5800,,
5,Bposs_<,7,0,1400,A,-5180,5325,5800,5800,,
5,Bposs_<,8,-1300,1400,A,-5180,5325,5800,5800,,
5,Bposs_<,9,-2600,1400,A,-5180,5325,5800,5800,,
5,Bposs_<,10,-650,1750,A,-5180,5325,5800,5800,,
5,Bposs_<,11,-1950,1750,A,-5180,5325,5800,5800,,
5,Bposs_<,12,-3250,1750,A,-5180,5325,5800,5800,,
5,Bposs_<,13,0,2100,A,-5180,5325,5800,5800,,
5,Bposs_<,14,-1300,2100,A,-5180,5325,5800,5800,,
5,Bposs_<,15,-2600,2100,A,-5180,5325,5800,5800,,
5,Bposs_<,16,-3900,2100,A,-5180,5325,5800,5800,,
5,Bposs_<,17,-650,2450,A,-5180,5325,5800,5800,,
5,Bposs_<,18,-1950,2450,A,-5180,5325,5800,5800,,
5,Bposs_<,19,-3250,2450,A,-5180,5325,5800,5800,,
5,Bposs_<,20,-4550,2450,A,-5180,5325,5800,5800,,
5,Bposs_<,21,0,2800,A,-5180,5325,5800,5800,,
5,Bposs_<,22,-1300,2800,A,-5180,5325,5800,5800,,
5,Bposs_<,23,-2600,2800,A,-5180,5325,5800,5800,,
5,Bposs_<,24,-3900,2800,A,-5180,5325,5800,5800,,
5,Bposs_<,25,-650,3150,A,-5180,5325,5800,5800,,
5,Bposs_<,26,-1950,3150,A,-5180,5325,5800,5800,,
5,Bposs_<,27,-3250,3150,A,-5180,5325,5800,5800,,
5,Bposs_<,28,0,3500,A,-5180,5325,5800,5800,,
5,Bposs_<,29,-1300,3500,A,-5180,5325,5800,5800,,
5,Bposs_<,30,-2600,3500,A,-5180,5325,5800,5800,,
5,Bposs_<,31,-650,3850,A,-5180,5325,5800,5800,,
5,Bposs_<,32,-1950,3850,A,-5180,5325,5800,5800,,
5,Bposs_<,33,0,4200,A,-5180,5325,5800,5800,,
5,Bposs_<,34,-1300,4200,A,-5180,5325,5800,5800,,
5,Bposs_<,35,-650,4550,A,-5180,5325,5800,5800,,
5,Bposs_<,36,0,4900,A,-5180,5325,5800,5800,,
12,digit,1,0,0,A,-350,350,7100,12700,,
12,digit,2,800,0,A,-350,350,7100,12700,,
12,digit,3,1600,0,A,-350,350,7100,12700,,
12,digit,4,2400,0,A,-350,350,7100,12700,,
12,digit,5,3200,0,A,-350,350,7100,12700,,
12,digit,6,4000,0,A,-350,350,7100,12700,,
12,digit,7,4800,0,A,-350,350,7100,12700,,
12,digit,8,5600,0,A,-350,350,7100,12700,,
12,digit,9,6400,0,B,-350,350,7100,12700,,
12,digit,10,400,-400,A,-350,350,7100,12700,,
12,digit,11,1200,-400,A,-350,350,7100,12700,,
12,digit,12,2000,-400,A,-350,350,7100,12700,,
12,digit,13,2800,-400,A,-350,350,7100,12700,,
12,digit,14,3600,-400,A,-350,350,7100,12700,,
12,digit,15,4400,-400,A,-350,350,7100,12700,,
12,digit,16,5200,-400,A,-350,350,7100,12700,,
12,digit,17,6000,-400,B,-350,350,7100,12700,,
12,digit,18,0,-800,F,-350,350,7100,12700,,
12,digit,19,800,-800,A,-350,350,7100,12700,,
12,digit,20,1600,-800,A,-350,350,7100,12700,,
12,digit,21,2400,-800,A,-350,350,7100,12700,,
12,digit,22,3200,-800,A,-350,350,7100,12700,,
12,digit,23,4000,-800,A,-350,350,7100,12700,,
12,digit,24,4800,-800,A,-350,350,7100,12700,,
12,digit,25,5600,-800,B,-350,350,7100,12700,,
12,digit,26,6400,-800,B,-350,350,7100,12700,,
12,digit,27,400,-1200,F,-350,350,7100,12700,,
12,digit,28,6000,-1200,B,-350,350,7100,12700,,
12,digit,29,0,-1600,F,-350,350,7100,12700,,
12,digit,30,800,-1600,F,-350,350,7100,12700,,
12,digit,31,5600,-1600,B,-350,350,7100,12700,,
12,digit,32,6400,-1600,B,-350,350,7100,12700,,
12,digit,33,400,-2000,F,-350,350,7100,12700,,
12,digit,34,6000,-2000,B,-350,350,7100,12700,,
12,digit,35,0,-2400,F,-350,350,7100,12700,,
12,digit,36,800,-2400,F,-350,350,7100,12700,,
12,digit,37,5600,-2400,B,-350,350,7100,12700,,
12,digit,38,6400,-2400,B,-350,350,7100,12700,,
12,digit,39,400,-2800,F,-350,350,7100,12700,,
12,digit,40,6000,-2800,B,-350,350,7100,12700,,
12,digit,41,0,-3200,F,-350,350,7100,12700,,
12,digit,42,800,-3200,F,-350,350,7100,12700,,
12,digit,43,5600,-3200,B,-350,350,7100,12700,,
12,digit,44,6400,-3200,B,-350,350,7100,12700,,
12,digit,45,400,-3600,F,-350,350,7100,12700,,
12,digit,46,6000,-3600,B,-350,350,7100,12700,,
12,digit,47,0,-4000,F,-350,350,7100,12700,,
12,digit,48,800,-4000,F,-350,350,7100,12700,,
12,digit,49,5600,-4000,B,-350,350,7100,12700,,
12,digit,50,6400,-4000,B,-350,350,7100,12700,,
12,digit,51,400,-4400,F,-350,350,7100,12700,,
12,digit,52,6000,-4400,B,-350,350,7100,12700,,
12,digit,53,0,-4800,F,-350,350,7100,12700,,
12,digit,54,800,-4800,F,-350,350,7100,12700,,
12,digit,55,5600,-4800,B,-350,350,7100,12700,,
12,digit,56,6400,-4800,B,-350,350,7100,12700,,
12,digit,57,400,-5200,F,-350,350,7100,12700,,
12,digit,58,6000,-5200,B,-350,350,7100,12700,,
12,digit,59,0,-5600,F,-350,350,7100,12700,,
12,digit,60,800,-5600,G,-350,350,7100,12700,,
12,digit,61,1600,-5600,G,-350,350,7100,12700,,
12,digit,62,2400,-5600,G,-350,350,7100,12700,,
12,digit,63,3200,-5600,G,-350,350,7100,12700,,
12,digit,64,4000,-5600,G,-350,350,7100,12700,,
12,digit,65,4800,-5600,G,-350,350,7100,12700,,
12,digit,66,5600,-5600,G,-350,350,7100,12700,,
12,digit,67,6400,-5600,B,-350,350,7100,12700,,
12,digit,68,400,-6000,G,-350,350,7100,12700,,
12,digit,69,1200,-6000,G,-350,350,7100,12700,,
12,digit,70,2000,-6000,G,-350,350,7100,12700,,
12,digit,71,2800,-6000,G,-350,350,7100,12700,,
12,digit,72,3600,-6000,G,-350,350,7100,12700,,
12,digit,73,4400,-6000,G,-350,350,7100,12700,,
12,digit,74,5200,-6000,G,-350,350,7100,12700,,
12,digit,75,6000,-6000,G,-350,350,7100,12700,,
12,digit,76,0,-6400,E,-350,350,7100,12700,,
12,digit,77,800,-6400,G,-350,350,7100,12700,,
12,digit,78,1600,-6400,G,-350,350,7100,12700,,
12,digit,79,2400,-6400,G,-350,350,7100,12700,,
12,digit,80,3200,-6400,G,-350,350,7100,12700,,
12,digit,81,4000,-6400,G,-350,350,7100,12700,,
12,digit,82,4800,-6400,G,-350,350,7100,12700,,
12,digit,83,5600,-6400,G,-350,350,7100,12700,,
12,digit,84,6400,-6400,C,-350,350,7100,12700,,
12,digit,85,400,-6800,E,-350,350,7100,12700,,
12,digit,86,6000,-6800,C,-350,350,7100,12700,,
12,digit,87,0,-7200,E,-350,350,7100,12700,,
12,digit,88,800,-7200,E,-350,350,7100,12700,,
12,digit,89,5600,-7200,C,-350,350,7100,12700,,
12,digit,90,6400,-7200,C,-350,350,7100,12700,,
12,digit,91,400,-7600,E,-350,350,7100,12700,,
12,digit,92,6000,-7600,C,-350,350,7100,12700,,
12,digit,93,0,-8000,E,-350,350,7100,12700,,
12,digit,94,800,-8000,E,-350,350,7100,12700,,
12,digit,95,5600,-8000,C,-350,350,7100,12700,,
12,digit,96,6400,-8000,C,-350,350,7100,12700,,
12,digit,97,400,-8400,E,-350,350,7100,12700,,
12,digit,98,6000,-8400,C,-350,350,7100,12700,,
12,digit,99,0,-8800,E,-350,350,7100,12700,,
12,digit,100,800,-8800,E,-350,350,7100,12700,,
12,digit,101,5600,-8800,C,-350,350,7100,12700,,
12,digit,102,6400,-8800,C,-350,350,7100,12700,,
12,digit,103,400,-9200,E,-350,350,7100,12700,,
12,digit,104,6000,-9200,C,-350,350,7100,12700,,
12,digit,105,0,-9600,E,-350,350,7100,12700,,
12,digit,106,800,-9600,E,-350,350,7100,12700,,
12,digit,107,5600,-9600,C,-350,350,7100,12700,,
12,digit,108,6400,-9600,C,-350,350,7100,12700,,
12,digit,109,400,-10000,E,-350,350,7100,12700,,
12,digit,110,6000,-10000,C,-350,350,7100,12700,,
12,digit,111,0,-10400,E,-350,350,7100,12700,,
12,digit,112,800,-10400,E,-350,350,7100,12700,,
12,digit,113,5600,-10400,C,-350,350,7100,12700,,
12,digit,114,6400,-10400,C,-350,350,7100,12700,,
12,digit,115,400,-10800,E,-350,350,7100,12700,,
12,digit,116,6000,-10800,C,-350,350,7100,12700,,
12,digit,117,0,-11200,E,-350,350,7100,12700,,
12,digit,118,800,-11200,D,-350,350,7100,12700,,
12,digit,119,1600,-11200,D,-350,350,7100,12700,,
12,digit,120,2400,-11200,D,-350,350,7100,12700,,
12,digit,121,3200,-11200,D,-350,350,7100,12700,,
12,digit,122,4000,-11200,D,-350,350,7100,12700,,
12,digit,123,4800,-11200,D,-350,350,7100,12700,,
12,digit,124,5600,-11200,C,-350,350,7100,12700,,
12,digit,125,6400,-11200,C,-350,350,7100,12700,,
12,digit,126,400,-11600,D,-350,350,7100,12700,,
12,digit,127,1200,-11600,D,-350,350,7100,12700,,
12,digit,128,2000,-11600,D,-350,350,7100,12700,,
12,digit,129,2800,-11600,D,-350,350,7100,12700,,
12,digit,130,3600,-11600,D,-350,350,7100,12700,,
12,digit,131,4400,-11600,D,-350,350,7100,12700,,
12,digit,132,5200,-11600,D,-350,350,7100,12700,,
12,digit,133,6000,-11600,C,-350,350,7100,12700,,
12,digit,134,0,-12000,D,-350,350,7100,12700,,
12,digit,135,800,-12000,D,-350,350,7100,12700,,
12,digit,136,1600,-12000,D,-350,350,7100,12700,,
12,digit,137,2400,-12000,D,-350,350,7100,12700,,
12,digit,138,3200,-12000,D,-350,350,7100,12700,,
12,digit,139,4000,-12000,D,-350,350,7100,12700,,
12,digit,140,4800,-12000,D,-350,350,7100,12700,,
12,digit,141,5600,-12000,D,-350,350,7100,12700,,
12,digit,142,6400,-12000,C,-350,350,7100,12700,,
12,half,1,0,0,H,-1550,250,2300,12500,,
12,half,2,-400,-400,H,-1550,250,2300,12500,,
12,half,3,-800,-800,H,-1550,250,2300,12500,,
12,half,4,0,-800,H,-1550,250,2300,12500,,
12,half,5,-400,-1200,H,-1550,250,2300,12500,,
12,half,6,-800,-1600,H,-1550,250,2300,12500,,
12,half,7,0,-1600,H,-1550,250,2300,12500,,
12,half,8,-400,-2000,H,-1550,250,2300,12500,,
12,half,9,-800,-2400,H,-1550,250,2300,12500,,
12,half,10,0,-2400,H,-1550,250,2300,12500,,
12,half,11,-400,-2800,H,-1550,250,2300,12500,,
12,half,12,-800,-3200,H,-1550,250,2300,12500,,
12,half,13,0,-3200,H,-1550,250,2300,12500,,
12,half,14,-400,-3600,H,-1550,250,2300,12500,,
12,half,15,-800,-4000,H,-1550,250,2300,12500,,
12,half,16,0,-4000,H,-1550,250,2300,12500,,
12,half,17,-400,-4400,H,-1550,250,2300,12500,,
12,half,18,-800,-4800,H,-1550,250,2300,12500,,
12,half,19,0,-4800,H,-1550,250,2300,12500,,
12,half,20,-400,-5200,H,-1550,250,2300,12500,,
12,half,21,0,-5600,H,-1550,250,2300,12500,,
12,half,22,0,-6400,H,-1550,250,2300,12500,,
12,half,23,-400,-6800,H,-1550,250,2300,12500,,
12,half,24,-800,-7200,H,-1550,250,2300,12500,,
12,half,25,0,-7200,H,-1550,250,2300,12500,,
12,half,26,-400,-7600,H,-1550,250,2300,12500,,
12,half,27,-800,-8000,H,-1550,250,2300,12500,,
12,half,28,0,-8000,H,-1550,250,2300,12500,,
12,half,29,-400,-8400,H,-1550,250,2300,12500,,
12,half,30,-800,-8800,H,-1550,250,2300,12500,,
12,half,31,0,-8800,H,-1550,250,2300,12500,,
12,half,32,-400,-9200,H,-1550,250,2300,12500,,
12,half,33,-800,-9600,H,-1550,250,2300,12500,,
12,half,34,0,-9600,H,-1550,250,2300,12500,,
12,half,35,-400,-10000,H,-1550,250,2300,12500,,
12,half,36,-800,-10400,H,-1550,250,2300,12500,,
12,half,37,0,-10400,H,-1550,250,2300,12500,,
12,half,38,-400,-10800,H,-1550,250,2300,12500,,
12,half,39,-800,-11200,H,-1550,250,2300,12500,,
12,half,40,0,-11200,H,-1550,250,2300,12500,,
12,half,41,-400,-11600,H,-1550,250,2300,12500,,
12,half,42,0,-12000,H,-1550,250,2300,12500,,
12,colonDec,1,0,0,H,-1000,400,2000,10000,,
12,colonDec,2,-400,-200,H,-1000,400,2000,10000,,
12,colonDec,3,400,-200,H,-1000,400,2000,10000,,
12,colonDec,4,-600,-600,H,-1000,400,2000,10000,,
12,colonDec,5,0,-600,H,-1000,400,2000,10000,,
12,colonDec,6,600,-600,H,-1000,400,2000,10000,,
12,colonDec,7,-400,-1000,H,-1000,400,2000,10000,,
12,colonDec,8,400,-1000,H,-1000,400,2000,10000,,
12,colonDec,9,0,-1200,H,-1000,400,2000,10000,,
12,colonDec,10,0,-4800,H,-1000,400,2000,10000,,
12,colonDec,11,-400,-5000,H,-1000,400,2000,10000,,
12,colonDec,12,400,-5000,H,-1000,400,2000,10000,,
12,colonDec,13,-600,-5400,H,-1000,400,2000,10000,,
12,colonDec,14,0,-5400,H,-1000,400,2000,10000,,
12,colonDec,15,600,-5400,H,-1000,400,2000,10000,,
12,colonDec,16,-400,-5800,H,-1000,400,2000,10000,,
12,colonDec,17,400,-5800,H,-1000,400,2000,10000,,
12,colonDec,18,0,-6000,H,-1000,400,2000,10000,,
12,colonDec,19,0,-8000,G,-1000,400,2000,10000,,
12,colonDec,20,-400,-8200,G,-1000,400,2000,10000,,
12,colonDec,21,400,-8200,G,-1000,400,2000,10000,,
12,colonDec,22,-600,-8600,G,-1000,400,2000,10000,,
12,colonDec,23,0,-8600,G,-1000,400,2000,10000,,
12,colonDec,24,600,-8600,G,-1000,400,2000,10000,,
12,colonDec,25,-400,-9000,G,-1000,400,2000,10000,,
12,colonDec,26,400,-9000,G,-1000,400,2000,10000,,
12,colonDec,27,0,-9200,G,-1000,400,2000,10000,,
9,digit,1,0,0,A,-296,299,5400,9400,,
9,digit,2,800,0,A,-296,299,5400,9400,,
9,digit,3,1600,0,A,-296,299,5400,9400,,
9,digit,4,2400,0,A,-296,299,5400,9400,,
9,digit,5,3200,0,A,-296,299,5400,9400,,
9,digit,6,4000,0,A,-296,299,5400,9400,,
9,digit,7,4800,0,B,-296,299,5400,9400,,
9,digit,8,400,-400,A,-296,299,5400,9400,,
9,digit,9,1200,-400,A,-296,299,5400,9400,,
9,digit,10,2000,-400,A,-296,299,5400,9400,,
9,digit,11,2800,-400,A,-296,299,5400,9400,,
9,digit,12,3600,-400,A,-296,299,5400,9400,,
9,digit,13,4400,-400,B,-296,299,5400,9400,,
9,digit,14,0,-800,F,-296,299,5400,9400,,
9,digit,15,800,-800,A,-296,299,5400,9400,,
9,digit,16,1600,-800,A,-296,299,5400,9400,,
9,digit,17,2400,-800,A,-296,299,5400,9400,,
9,digit,18,3200,-800,A,-296,299,5400,9400,,
9,digit,19,4000,-800,B,-296,299,5400,9400,,
9,digit,20,4800,-800,B,-296,299,5400,9400,,
9,digit,21,400,-1200,F,-296,299,5400,9400,,
9,digit,22,4400,-1200,B,-296,299,5400,9400,,
9,digit,23,0,-1600,F,-296,299,5400,9400,,
9,digit,24,800,-1600,F,-296,299,5400,9400,,
9,digit,25,4000,-1600,B,-296,299,5400,9400,,
9,digit,26,4800,-1600,B,-296,299,5400,9400,,
9,digit,27,400,-2000,F,-296,299,5400,9400,,
9,digit,28,4400,-2000,B,-296,299,5400,9400,,
9,digit,29,0,-2400,F,-296,299,5400,9400,,
9,digit,30,800,-2400,F,-296,299,5400,9400,,
9,digit,31,4000,-2400,B,-296,299,5400,9400,,
9,digit,32,4800,-2400,B,-296,299,5400,9400,,
9,digit,33,400,-2800,F,-296,299,5400,9400,,
9,digit,34,4400,-2800,B,-296,299,5400,9400,,
9,digit,35,0,-3200,F,-296,299,5400,9400,,
9,digit,36,800,-3200,F,-296,299,5400,9400,,
9,digit,37,4000,-3200,B,-296,299,5400,9400,,
9,digit,38,4800,-3200,B,-296,299,5400,9400,,
9,digit,39,400,-3600,F,-296,299,5400,9400,,
9,digit,40,4400,-3600,B,-296,299,5400,9400,,
9,digit,41,0,-4000,F,-296,299,5400,9400,,
9,digit,42,800,-4000,G,-296,299,5400,9400,,
9,digit,43,1600,-4000,G,-296,299,5400,9400,,
9,digit,44,2400,-4000,G,-296,299,5400,9400,,
9,digit,45,3200,-4000,G,-296,299,5400,9400,,
9,digit,46,4000,-4000,G,-296,299,5400,9400,,
9,digit,47,4800,-4000,B,-296,299,5400,9400,,
9,digit,48,400,-4400,G,-296,299,5400,9400,,
9,digit,49,1200,-4400,G,-296,299,5400,9400,,
9,digit,50,2000,-4400,G,-296,299,5400,9400,,
9,digit,51,2800,-4400,G,-296,299,5400,9400,,
9,digit,52,3600,-4400,G,-296,299,5400,9400,,
9,digit,53,4400,-4400,G,-296,299,5400,9400,,
9,digit,54,0,-4800,E,-296,299,5400,9400,,
9,digit,55,800,-4800,G,-296,299,5400,9400,,
9,digit,56,1600,-4800,G,-296,299,5400,9400,,
9,digit,57,2400,-4800,G,-296,299,5400,9400,,
9,digit,58,3200,-4800,G,-296,299,5400,9400,,
9,digit,59,4000,-4800,G,-296,299,5400,9400,,
9,digit,60,4800,-4800,C,-296,299,5400,9400,,
9,digit,61,400,-5200,E,-296,299,5400,9400,,
9,digit,62,4400,-5200,C,-296,299,5400,9400,,
9,digit,63,0,-5600,E,-296,299,5400,9400,,
9,digit,64,800,-5600,E,-296,299,5400,9400,,
9,digit,65,4000,-5600,C,-296,299,5400,9400,,
9,digit,66,4800,-5600,C,-296,299,5400,9400,,
9,digit,67,400,-6000,E,-296,299,5400,9400,,
9,digit,68,4400,-6000,C,-296,299,5400,9400,,
9,digit,69,0,-6400,E,-296,299,5400,9400,,
9,digit,70,800,-6400,E,-296,299,5400,9400,,
9,digit,71,4000,-6400,C,-296,299,5400,9400,,
9,digit,72,4800,-6400,C,-296,299,5400,9400,,
9,digit,73,400,-6800,E,-296,299,5400,9400,,
9,digit,74,4400,-6800,C,-296,299,5400,9400,,
9,digit,75,0,-7200,E,-296,299,5400,9400,,
9,digit,76,800,-7200,E,-296,299,5400,9400,,
9,digit,77,4000,-7200,C,-296,299,5400,9400,,
9,digit,78,4800,-7200,C,-296,299,5400,9400,,
9,digit,79,400,-7600,E,-296,299,5400,9400,,
9,digit,80,4400,-7600,C,-296,299,5400,9400,,
9,digit,81,0,-8000,E,-296,299,5400,9400,,
9,digit,82,800,-8000,D,-296,299,5400,9400,,
9,digit,83,1600,-8000,D,-296,299,5400,9400,,
9,digit,84,2400,-8000,D,-296,299,5400,9400,,
9,digit,85,3200,-8000,D,-296,299,5400,9400,,
9,digit,86,4000,-8000,C,-296,299,5400,9400,,
9,digit,87,4800,-8000,C,-296,299,5400,9400,,
9,digit,88,400,-8400,D,-296,299,5400,9400,,
9,digit,89,1200,-8400,D,-296,299,5400,9400,,
9,digit,90,2000,-8400,D,-296,299,5400,9400,,
9,digit,91,2800,-8400,D,-296,299,5400,9400,,
9,digit,92,3600,-8400,D,-296,299,5400,9400,,
9,digit,93,4400,-8400,C,-296,299,5400,9400,,
9,digit,94,0,-8800,D,-296,299,5400,9400,,
9,digit,95,800,-8800,D,-296,299,5400,9400,,
9,digit,96,1600,-8800,D,-296,299,5400,9400,,
9,digit,97,2400,-8800,D,-296,299,5400,9400,,
9,digit,98,3200,-8800,D,-296,299,5400,9400,,
9,digit,99,4000,-8800,D,-296,299,5400,9400,,
9,digit,100,4800,-8800,C,-296,299,5400,9400,,
9,half,1,0,0,H,-1500,300,2200,9400,,
9,half,2,-400,-400,H,-1500,300,2200,9400,,
9,half,3,-800,-800,H,-1500,300,2200,9400,,
9,half,4,0,-800,H,-1500,300,2200,9400,,
9,half,5,-400,-1200,H,-1500,300,2200,9400,,
9,half,6,-800,-1600,H,-1500,300,2200,9400,,
9,half,7,0,-1600,H,-1500,300,2200,9400,,
9,half,8,-400,-2000,H,-1500,300,2200,9400,,
9,half,9,-800,-2400,H,-1500,300,2200,9400,,
9,half,10,0,-2400,H,-1500,300,2200,9400,,
9,half,11,-400,-2800,H,-1500,300,2200,9400,,
9,half,12,-800,-3200,H,-1500,300,2200,9400,,
9,half,13,0,-3200,H,-1500,300,2200,9400,,
